<<<<<<< Updated upstream
Tank,Week,average temp,Fields.Of.View,power,trophic.level,species,functional type,N-fixer,density
27,2,28.637,40,300,P,Mallomonas,Chrysophycea,no,0
14,2,29.458,40,350,P,Mallomonas,Chrysophycea,no,0
1,2,30.023,40,400,P,Mallomonas,Chrysophycea,no,1.5
8,2,31.976,40,450,P,Mallomonas,Chrysophycea,no,0
11,2,22.853,40,0,PZ,Mallomonas,Chrysophycea,no,0
21,2,23.476,40,50,PZ,Mallomonas,Chrysophycea,no,0
28,2,26.966,40,100,PZ,Mallomonas,Chrysophycea,no,6
19,2,27.698,40,150,PZ,Mallomonas,Chrysophycea,no,0
12,2,27.987,40,200,PZ,Mallomonas,Chrysophycea,no,0
13,2,27.568,40,250,PZ,Mallomonas,Chrysophycea,no,0
22,2,28.035,40,300,PZ,Mallomonas,Chrysophycea,no,1.5
20,2,29.023,40,350,PZ,Mallomonas,Chrysophycea,no,1.5
9,2,30.213,40,400,PZ,Mallomonas,Chrysophycea,no,0
30,2,31.465,40,450,PZ,Mallomonas,Chrysophycea,no,48
2,2,22.948,40,0,PZN,Mallomonas,Chrysophycea,no,0
24,2,23.687,40,50,PZN,Mallomonas,Chrysophycea,no,15
5,2,26.945,40,100,PZN,Mallomonas,Chrysophycea,no,0
16,2,27.012,40,150,PZN,Mallomonas,Chrysophycea,no,0
10,2,26.568,40,200,PZN,Mallomonas,Chrysophycea,no,0
26,2,27.238,40,250,PZN,Mallomonas,Chrysophycea,no,1.5
4,2,28.023,40,300,PZN,Mallomonas,Chrysophycea,no,0
7,2,29.789,40,350,PZN,Mallomonas,Chrysophycea,no,0
23,2,30.123,40,400,PZN,Mallomonas,Chrysophycea,no,10.5
18,2,31.003,40,450,PZN,Mallomonas,Chrysophycea,no,0
25,2,22.377,40,0,P,Merismopedia,Cyanobacteria,no,0
6,2,23.234,40,50,P,Merismopedia,Cyanobacteria,no,0
15,2,26.966,40,100,P,Merismopedia,Cyanobacteria,no,0
3,2,27.684,40,150,P,Merismopedia,Cyanobacteria,no,0
29,2,28.328,40,200,P,Merismopedia,Cyanobacteria,no,0
17,2,27.356,40,250,P,Merismopedia,Cyanobacteria,no,0
27,2,28.637,40,300,P,Merismopedia,Cyanobacteria,no,0
14,2,29.458,40,350,P,Merismopedia,Cyanobacteria,no,0
1,2,30.023,40,400,P,Merismopedia,Cyanobacteria,no,0
8,2,31.976,40,450,P,Merismopedia,Cyanobacteria,no,0
11,2,22.853,40,0,PZ,Merismopedia,Cyanobacteria,no,0
21,2,23.476,40,50,PZ,Merismopedia,Cyanobacteria,no,0
28,2,26.966,40,100,PZ,Merismopedia,Cyanobacteria,no,0
19,2,27.698,40,150,PZ,Merismopedia,Cyanobacteria,no,0
12,2,27.987,40,200,PZ,Merismopedia,Cyanobacteria,no,0
13,2,27.568,40,250,PZ,Merismopedia,Cyanobacteria,no,0
22,2,28.035,40,300,PZ,Merismopedia,Cyanobacteria,no,0
20,2,29.023,40,350,PZ,Merismopedia,Cyanobacteria,no,0
9,2,30.213,40,400,PZ,Merismopedia,Cyanobacteria,no,0
30,2,31.465,40,450,PZ,Merismopedia,Cyanobacteria,no,0
2,2,22.948,40,0,PZN,Merismopedia,Cyanobacteria,no,0
24,2,23.687,40,50,PZN,Merismopedia,Cyanobacteria,no,0
5,2,26.945,40,100,PZN,Merismopedia,Cyanobacteria,no,0
16,2,27.012,40,150,PZN,Merismopedia,Cyanobacteria,no,0
10,2,26.568,40,200,PZN,Merismopedia,Cyanobacteria,no,0
26,2,27.238,40,250,PZN,Merismopedia,Cyanobacteria,no,0
4,2,28.023,40,300,PZN,Merismopedia,Cyanobacteria,no,0
7,2,29.789,40,350,PZN,Merismopedia,Cyanobacteria,no,0
23,2,30.123,40,400,PZN,Merismopedia,Cyanobacteria,no,0
18,2,31.003,40,450,PZN,Merismopedia,Cyanobacteria,no,0
25,2,22.377,40,0,P,Paramecium,Cilliate,no,0
6,2,23.234,40,50,P,Paramecium,Cilliate,no,0
15,2,26.966,40,100,P,Paramecium,Cilliate,no,0
3,2,27.684,40,150,P,Paramecium,Cilliate,no,0
29,2,28.328,40,200,P,Paramecium,Cilliate,no,0
17,2,27.356,40,250,P,Paramecium,Cilliate,no,0
27,2,28.637,40,300,P,Paramecium,Cilliate,no,0
14,2,29.458,40,350,P,Paramecium,Cilliate,no,0
1,2,30.023,40,400,P,Paramecium,Cilliate,no,0
8,2,31.976,40,450,P,Paramecium,Cilliate,no,0
11,2,22.853,40,0,PZ,Paramecium,Cilliate,no,0
21,2,23.476,40,50,PZ,Paramecium,Cilliate,no,0
28,2,26.966,40,100,PZ,Paramecium,Cilliate,no,0
19,2,27.698,40,150,PZ,Paramecium,Cilliate,no,0
12,2,27.987,40,200,PZ,Paramecium,Cilliate,no,0
13,2,27.568,40,250,PZ,Paramecium,Cilliate,no,0
22,2,28.035,40,300,PZ,Paramecium,Cilliate,no,0
20,2,29.023,40,350,PZ,Paramecium,Cilliate,no,0
9,2,30.213,40,400,PZ,Paramecium,Cilliate,no,0
30,2,31.465,40,450,PZ,Paramecium,Cilliate,no,0
2,2,22.948,40,0,PZN,Paramecium,Cilliate,no,0
24,2,23.687,40,50,PZN,Paramecium,Cilliate,no,0
5,2,26.945,40,100,PZN,Paramecium,Cilliate,no,0
16,2,27.012,40,150,PZN,Paramecium,Cilliate,no,0
10,2,26.568,40,200,PZN,Paramecium,Cilliate,no,0
26,2,27.238,40,250,PZN,Paramecium,Cilliate,no,0
4,2,28.023,40,300,PZN,Paramecium,Cilliate,no,0
7,2,29.789,40,350,PZN,Paramecium,Cilliate,no,0
23,2,30.123,40,400,PZN,Paramecium,Cilliate,no,0
18,2,31.003,40,450,PZN,Paramecium,Cilliate,no,0
25,2,22.377,40,0,P,Fischerella,Cyanobacteria,yes,75
6,2,23.234,40,50,P,Fischerella,Cyanobacteria,yes,0
15,2,26.966,40,100,P,Fischerella,Cyanobacteria,yes,0
3,2,27.684,40,150,P,Fischerella,Cyanobacteria,yes,0
29,2,28.328,40,200,P,Fischerella,Cyanobacteria,yes,0
17,2,27.356,40,250,P,Fischerella,Cyanobacteria,yes,0
27,2,28.637,40,300,P,Fischerella,Cyanobacteria,yes,4.5
14,2,29.458,40,350,P,Fischerella,Cyanobacteria,yes,7.5
1,2,30.023,40,400,P,Fischerella,Cyanobacteria,yes,0
8,2,31.976,40,450,P,Fischerella,Cyanobacteria,yes,0
11,2,22.853,40,0,PZ,Fischerella,Cyanobacteria,yes,0
21,2,23.476,40,50,PZ,Fischerella,Cyanobacteria,yes,0
28,2,26.966,40,100,PZ,Fischerella,Cyanobacteria,yes,0
19,2,27.698,40,150,PZ,Fischerella,Cyanobacteria,yes,79.5
12,2,27.987,40,200,PZ,Fischerella,Cyanobacteria,yes,0
13,2,27.568,40,250,PZ,Fischerella,Cyanobacteria,yes,0
22,2,28.035,40,300,PZ,Fischerella,Cyanobacteria,yes,0
20,2,29.023,40,350,PZ,Fischerella,Cyanobacteria,yes,0
9,2,30.213,40,400,PZ,Fischerella,Cyanobacteria,yes,0
30,2,31.465,40,450,PZ,Fischerella,Cyanobacteria,yes,15
2,2,22.948,40,0,PZN,Fischerella,Cyanobacteria,yes,1.5
24,2,23.687,40,50,PZN,Fischerella,Cyanobacteria,yes,0
5,2,26.945,40,100,PZN,Fischerella,Cyanobacteria,yes,0
16,2,27.012,40,150,PZN,Fischerella,Cyanobacteria,yes,0
10,2,26.568,40,200,PZN,Fischerella,Cyanobacteria,yes,0
26,2,27.238,40,250,PZN,Fischerella,Cyanobacteria,yes,6
4,2,28.023,40,300,PZN,Fischerella,Cyanobacteria,yes,0
7,2,29.789,40,350,PZN,Fischerella,Cyanobacteria,yes,0
23,2,30.123,40,400,PZN,Fischerella,Cyanobacteria,yes,0
18,2,31.003,40,450,PZN,Fischerella,Cyanobacteria,yes,0
25,2,22.377,40,0,P,Amoeboid.Unicell,Flagellate,no,0
6,2,23.234,40,50,P,Amoeboid.Unicell,Flagellate,no,0
15,2,26.966,40,100,P,Amoeboid.Unicell,Flagellate,no,0
3,2,27.684,40,150,P,Amoeboid.Unicell,Flagellate,no,0
29,2,28.328,40,200,P,Amoeboid.Unicell,Flagellate,no,0
17,2,27.356,40,250,P,Amoeboid.Unicell,Flagellate,no,0
27,2,28.637,40,300,P,Amoeboid.Unicell,Flagellate,no,0
14,2,29.458,40,350,P,Amoeboid.Unicell,Flagellate,no,0
1,2,30.023,40,400,P,Amoeboid.Unicell,Flagellate,no,0
8,2,31.976,40,450,P,Amoeboid.Unicell,Flagellate,no,0
11,2,22.853,40,0,PZ,Amoeboid.Unicell,Flagellate,no,0
21,2,23.476,40,50,PZ,Amoeboid.Unicell,Flagellate,no,0
28,2,26.966,40,100,PZ,Amoeboid.Unicell,Flagellate,no,0
19,2,27.698,40,150,PZ,Amoeboid.Unicell,Flagellate,no,0
12,2,27.987,40,200,PZ,Amoeboid.Unicell,Flagellate,no,0
13,2,27.568,40,250,PZ,Amoeboid.Unicell,Flagellate,no,0
22,2,28.035,40,300,PZ,Amoeboid.Unicell,Flagellate,no,0
20,2,29.023,40,350,PZ,Amoeboid.Unicell,Flagellate,no,0
9,2,30.213,40,400,PZ,Amoeboid.Unicell,Flagellate,no,0
30,2,31.465,40,450,PZ,Amoeboid.Unicell,Flagellate,no,0
2,2,22.948,40,0,PZN,Amoeboid.Unicell,Flagellate,no,0
24,2,23.687,40,50,PZN,Amoeboid.Unicell,Flagellate,no,0
5,2,26.945,40,100,PZN,Amoeboid.Unicell,Flagellate,no,0
16,2,27.012,40,150,PZN,Amoeboid.Unicell,Flagellate,no,0
10,2,26.568,40,200,PZN,Amoeboid.Unicell,Flagellate,no,0
26,2,27.238,40,250,PZN,Amoeboid.Unicell,Flagellate,no,0
4,2,28.023,40,300,PZN,Amoeboid.Unicell,Flagellate,no,0
7,2,29.789,40,350,PZN,Amoeboid.Unicell,Flagellate,no,0
23,2,30.123,40,400,PZN,Amoeboid.Unicell,Flagellate,no,0
18,2,31.003,40,450,PZN,Amoeboid.Unicell,Flagellate,no,0
25,2,22.377,40,0,P,Diatom.C,Diatom,no,0
6,2,23.234,40,50,P,Diatom.C,Diatom,no,0
15,2,26.966,40,100,P,Diatom.C,Diatom,no,0
3,2,27.684,40,150,P,Diatom.C,Diatom,no,0
29,2,28.328,40,200,P,Diatom.C,Diatom,no,0
17,2,27.356,40,250,P,Diatom.C,Diatom,no,0
27,2,28.637,40,300,P,Diatom.C,Diatom,no,0
14,2,29.458,40,350,P,Diatom.C,Diatom,no,0
1,2,30.023,40,400,P,Diatom.C,Diatom,no,0
8,2,31.976,40,450,P,Diatom.C,Diatom,no,1.5
11,2,22.853,40,0,PZ,Diatom.C,Diatom,no,0
21,2,23.476,40,50,PZ,Diatom.C,Diatom,no,0
28,2,26.966,40,100,PZ,Diatom.C,Diatom,no,0
19,2,27.698,40,150,PZ,Diatom.C,Diatom,no,0
12,2,27.987,40,200,PZ,Diatom.C,Diatom,no,0
13,2,27.568,40,250,PZ,Diatom.C,Diatom,no,0
22,2,28.035,40,300,PZ,Diatom.C,Diatom,no,0
20,2,29.023,40,350,PZ,Diatom.C,Diatom,no,0
9,2,30.213,40,400,PZ,Diatom.C,Diatom,no,0
30,2,31.465,40,450,PZ,Diatom.C,Diatom,no,0
2,2,22.948,40,0,PZN,Diatom.C,Diatom,no,1.5
24,2,23.687,40,50,PZN,Diatom.C,Diatom,no,0
5,2,26.945,40,100,PZN,Diatom.C,Diatom,no,0
16,2,27.012,40,150,PZN,Diatom.C,Diatom,no,0
10,2,26.568,40,200,PZN,Diatom.C,Diatom,no,0
26,2,27.238,40,250,PZN,Diatom.C,Diatom,no,0
4,2,28.023,40,300,PZN,Diatom.C,Diatom,no,0
7,2,29.789,40,350,PZN,Diatom.C,Diatom,no,1.5
23,2,30.123,40,400,PZN,Diatom.C,Diatom,no,0
18,2,31.003,40,450,PZN,Diatom.C,Diatom,no,0
25,2,22.377,40,0,P,Diatom.A,Diatom,no,0
6,2,23.234,40,50,P,Diatom.A,Diatom,no,0
15,2,26.966,40,100,P,Diatom.A,Diatom,no,3
3,2,27.684,40,150,P,Diatom.A,Diatom,no,0
29,2,28.328,40,200,P,Diatom.A,Diatom,no,0
17,2,27.356,40,250,P,Diatom.A,Diatom,no,0
27,2,28.637,40,300,P,Diatom.A,Diatom,no,6
14,2,29.458,40,350,P,Diatom.A,Diatom,no,0
1,2,30.023,40,400,P,Diatom.A,Diatom,no,0
8,2,31.976,40,450,P,Diatom.A,Diatom,no,9
11,2,22.853,40,0,PZ,Diatom.A,Diatom,no,0
21,2,23.476,40,50,PZ,Diatom.A,Diatom,no,3
28,2,26.966,40,100,PZ,Diatom.A,Diatom,no,1.5
19,2,27.698,40,150,PZ,Diatom.A,Diatom,no,0
12,2,27.987,40,200,PZ,Diatom.A,Diatom,no,0
13,2,27.568,40,250,PZ,Diatom.A,Diatom,no,0
22,2,28.035,40,300,PZ,Diatom.A,Diatom,no,0
20,2,29.023,40,350,PZ,Diatom.A,Diatom,no,3
9,2,30.213,40,400,PZ,Diatom.A,Diatom,no,6
30,2,31.465,40,450,PZ,Diatom.A,Diatom,no,0
2,2,22.948,40,0,PZN,Diatom.A,Diatom,no,4.5
24,2,23.687,40,50,PZN,Diatom.A,Diatom,no,3
5,2,26.945,40,100,PZN,Diatom.A,Diatom,no,0
16,2,27.012,40,150,PZN,Diatom.A,Diatom,no,7.5
10,2,26.568,40,200,PZN,Diatom.A,Diatom,no,1.5
26,2,27.238,40,250,PZN,Diatom.A,Diatom,no,1.5
4,2,28.023,40,300,PZN,Diatom.A,Diatom,no,1.5
7,2,29.789,40,350,PZN,Diatom.A,Diatom,no,1.5
23,2,30.123,40,400,PZN,Diatom.A,Diatom,no,1.5
18,2,31.003,40,450,PZN,Diatom.A,Diatom,no,0
25,2,22.377,40,0,P,Centric.Diatom,Diatom,no,0
6,2,23.234,40,50,P,Centric.Diatom,Diatom,no,0
15,2,26.966,40,100,P,Centric.Diatom,Diatom,no,0
3,2,27.684,40,150,P,Centric.Diatom,Diatom,no,0
29,2,28.328,40,200,P,Centric.Diatom,Diatom,no,0
17,2,27.356,40,250,P,Centric.Diatom,Diatom,no,0
27,2,28.637,40,300,P,Centric.Diatom,Diatom,no,0
14,2,29.458,40,350,P,Centric.Diatom,Diatom,no,0
1,2,30.023,40,400,P,Centric.Diatom,Diatom,no,0
8,2,31.976,40,450,P,Centric.Diatom,Diatom,no,1.5
11,2,22.853,40,0,PZ,Centric.Diatom,Diatom,no,0
21,2,23.476,40,50,PZ,Centric.Diatom,Diatom,no,0
28,2,26.966,40,100,PZ,Centric.Diatom,Diatom,no,0
19,2,27.698,40,150,PZ,Centric.Diatom,Diatom,no,0
12,2,27.987,40,200,PZ,Centric.Diatom,Diatom,no,0
13,2,27.568,40,250,PZ,Centric.Diatom,Diatom,no,0
22,2,28.035,40,300,PZ,Centric.Diatom,Diatom,no,0
20,2,29.023,40,350,PZ,Centric.Diatom,Diatom,no,0
9,2,30.213,40,400,PZ,Centric.Diatom,Diatom,no,0
30,2,31.465,40,450,PZ,Centric.Diatom,Diatom,no,0
2,2,22.948,40,0,PZN,Centric.Diatom,Diatom,no,1.5
24,2,23.687,40,50,PZN,Centric.Diatom,Diatom,no,0
5,2,26.945,40,100,PZN,Centric.Diatom,Diatom,no,0
16,2,27.012,40,150,PZN,Centric.Diatom,Diatom,no,0
10,2,26.568,40,200,PZN,Centric.Diatom,Diatom,no,0
26,2,27.238,40,250,PZN,Centric.Diatom,Diatom,no,0
4,2,28.023,40,300,PZN,Centric.Diatom,Diatom,no,0
7,2,29.789,40,350,PZN,Centric.Diatom,Diatom,no,1.5
23,2,30.123,40,400,PZN,Centric.Diatom,Diatom,no,0
18,2,31.003,40,450,PZN,Centric.Diatom,Diatom,no,0
25,3,21.236,40,0,P,Gloeocystis,Chlorophycea,no,6
6,3,20.57,40,50,P,Gloeocystis,Chlorophycea,no,133.5
15,3,24.855,40,100,P,Gloeocystis,Chlorophycea,no,66
3,3,26.605,10,150,P,Gloeocystis,Chlorophycea,no,1938
29,3,27.63,40,200,P,Gloeocystis,Chlorophycea,no,141
17,3,29.023,40,250,P,Gloeocystis,Chlorophycea,no,48
27,3,30.102,40,300,P,Gloeocystis,Chlorophycea,no,34.5
14,3,31.146,40,350,P,Gloeocystis,Chlorophycea,no,51
1,3,31.456,40,400,P,Gloeocystis,Chlorophycea,no,172.5
8,3,32.456,40,450,P,Gloeocystis,Chlorophycea,no,13.5
11,3,20.475,40,0,PZ,Gloeocystis,Chlorophycea,no,43.5
21,3,21.249,20,50,PZ,Gloeocystis,Chlorophycea,no,324
28,3,25.046,40,100,PZ,Gloeocystis,Chlorophycea,no,39
19,3,26.451,40,150,PZ,Gloeocystis,Chlorophycea,no,0
12,3,28.001,40,200,PZ,Gloeocystis,Chlorophycea,no,187.5
13,3,29.1465,40,250,PZ,Gloeocystis,Chlorophycea,no,118.5
22,3,30.125,40,300,PZ,Gloeocystis,Chlorophycea,no,214.5
20,3,31.456,40,350,PZ,Gloeocystis,Chlorophycea,no,111
9,3,31.465,40,400,PZ,Gloeocystis,Chlorophycea,no,283.5
30,3,32.458,40,450,PZ,Gloeocystis,Chlorophycea,no,73.5
2,3,21.616,20,0,PZN,Gloeocystis,Chlorophycea,no,528
24,3,21.978,40,50,PZN,Gloeocystis,Chlorophycea,no,46.5
5,3,25.364,40,100,PZN,Gloeocystis,Chlorophycea,no,237
16,3,26.657,40,150,PZN,Gloeocystis,Chlorophycea,no,51
10,3,28.1238,40,200,PZN,Gloeocystis,Chlorophycea,no,147
26,3,29.345,20,250,PZN,Gloeocystis,Chlorophycea,no,195
4,3,30.126,40,300,PZN,Gloeocystis,Chlorophycea,no,150
7,3,31.003,40,350,PZN,Gloeocystis,Chlorophycea,no,169.5
23,3,31.645,40,400,PZN,Gloeocystis,Chlorophycea,no,217.5
18,3,32.003,20,450,PZN,Gloeocystis,Chlorophycea,no,321
25,3,21.236,40,0,P,Microcystis,Cyanobacteria,yes,1.5
6,3,20.57,40,50,P,Microcystis,Cyanobacteria,yes,0
15,3,24.855,40,100,P,Microcystis,Cyanobacteria,yes,0
3,3,26.605,10,150,P,Microcystis,Cyanobacteria,yes,0
29,3,27.63,40,200,P,Microcystis,Cyanobacteria,yes,0
17,3,29.023,40,250,P,Microcystis,Cyanobacteria,yes,0
27,3,30.102,40,300,P,Microcystis,Cyanobacteria,yes,0
14,3,31.146,40,350,P,Microcystis,Cyanobacteria,yes,1.5
1,3,31.456,40,400,P,Microcystis,Cyanobacteria,yes,0
8,3,32.456,40,450,P,Microcystis,Cyanobacteria,yes,1.5
11,3,20.475,40,0,PZ,Microcystis,Cyanobacteria,yes,0
21,3,21.249,20,50,PZ,Microcystis,Cyanobacteria,yes,0
28,3,25.046,40,100,PZ,Microcystis,Cyanobacteria,yes,0
19,3,26.451,40,150,PZ,Microcystis,Cyanobacteria,yes,0
12,3,28.001,40,200,PZ,Microcystis,Cyanobacteria,yes,0
13,3,29.1465,40,250,PZ,Microcystis,Cyanobacteria,yes,0
22,3,30.125,40,300,PZ,Microcystis,Cyanobacteria,yes,0
20,3,31.456,40,350,PZ,Microcystis,Cyanobacteria,yes,4.5
9,3,31.465,40,400,PZ,Microcystis,Cyanobacteria,yes,0
30,3,32.458,40,450,PZ,Microcystis,Cyanobacteria,yes,0
2,3,21.616,20,0,PZN,Microcystis,Cyanobacteria,yes,0
24,3,21.978,40,50,PZN,Microcystis,Cyanobacteria,yes,0
5,3,25.364,40,100,PZN,Microcystis,Cyanobacteria,yes,0
16,3,26.657,40,150,PZN,Microcystis,Cyanobacteria,yes,0
10,3,28.1238,40,200,PZN,Microcystis,Cyanobacteria,yes,0
26,3,29.345,20,250,PZN,Microcystis,Cyanobacteria,yes,0
4,3,30.126,40,300,PZN,Microcystis,Cyanobacteria,yes,0
7,3,31.003,40,350,PZN,Microcystis,Cyanobacteria,yes,0
23,3,31.645,40,400,PZN,Microcystis,Cyanobacteria,yes,0
18,3,32.003,20,450,PZN,Microcystis,Cyanobacteria,yes,0
25,3,21.236,40,0,P,Oscillatoria,Cyanobacteria,no,0
6,3,20.57,40,50,P,Oscillatoria,Cyanobacteria,no,0
15,3,24.855,40,100,P,Oscillatoria,Cyanobacteria,no,0
3,3,26.605,10,150,P,Oscillatoria,Cyanobacteria,no,0
29,3,27.63,40,200,P,Oscillatoria,Cyanobacteria,no,3
17,3,29.023,40,250,P,Oscillatoria,Cyanobacteria,no,6
27,3,30.102,40,300,P,Oscillatoria,Cyanobacteria,no,3
14,3,31.146,40,350,P,Oscillatoria,Cyanobacteria,no,7.5
1,3,31.456,40,400,P,Oscillatoria,Cyanobacteria,no,0
8,3,32.456,40,450,P,Oscillatoria,Cyanobacteria,no,1.5
11,3,20.475,40,0,PZ,Oscillatoria,Cyanobacteria,no,0
21,3,21.249,20,50,PZ,Oscillatoria,Cyanobacteria,no,3
28,3,25.046,40,100,PZ,Oscillatoria,Cyanobacteria,no,1.5
19,3,26.451,40,150,PZ,Oscillatoria,Cyanobacteria,no,0
12,3,28.001,40,200,PZ,Oscillatoria,Cyanobacteria,no,0
13,3,29.1465,40,250,PZ,Oscillatoria,Cyanobacteria,no,3
22,3,30.125,40,300,PZ,Oscillatoria,Cyanobacteria,no,0
20,3,31.456,40,350,PZ,Oscillatoria,Cyanobacteria,no,0
9,3,31.465,40,400,PZ,Oscillatoria,Cyanobacteria,no,0
30,3,32.458,40,450,PZ,Oscillatoria,Cyanobacteria,no,0
2,3,21.616,20,0,PZN,Oscillatoria,Cyanobacteria,no,0
24,3,21.978,40,50,PZN,Oscillatoria,Cyanobacteria,no,0
5,3,25.364,40,100,PZN,Oscillatoria,Cyanobacteria,no,0
16,3,26.657,40,150,PZN,Oscillatoria,Cyanobacteria,no,1.5
10,3,28.1238,40,200,PZN,Oscillatoria,Cyanobacteria,no,0
26,3,29.345,20,250,PZN,Oscillatoria,Cyanobacteria,no,0
4,3,30.126,40,300,PZN,Oscillatoria,Cyanobacteria,no,0
7,3,31.003,40,350,PZN,Oscillatoria,Cyanobacteria,no,0
23,3,31.645,40,400,PZN,Oscillatoria,Cyanobacteria,no,1.5
18,3,32.003,20,450,PZN,Oscillatoria,Cyanobacteria,no,0
25,3,21.236,40,0,P,Chrysospherella,Chrysophycea,no,3
6,3,20.57,40,50,P,Chrysospherella,Chrysophycea,no,0
15,3,24.855,40,100,P,Chrysospherella,Chrysophycea,no,1.5
3,3,26.605,10,150,P,Chrysospherella,Chrysophycea,no,0
29,3,27.63,40,200,P,Chrysospherella,Chrysophycea,no,0
17,3,29.023,40,250,P,Chrysospherella,Chrysophycea,no,0
27,3,30.102,40,300,P,Chrysospherella,Chrysophycea,no,0
14,3,31.146,40,350,P,Chrysospherella,Chrysophycea,no,0
1,3,31.456,40,400,P,Chrysospherella,Chrysophycea,no,0
8,3,32.456,40,450,P,Chrysospherella,Chrysophycea,no,0
11,3,20.475,40,0,PZ,Chrysospherella,Chrysophycea,no,1.5
21,3,21.249,20,50,PZ,Chrysospherella,Chrysophycea,no,0
28,3,25.046,40,100,PZ,Chrysospherella,Chrysophycea,no,0
19,3,26.451,40,150,PZ,Chrysospherella,Chrysophycea,no,0
12,3,28.001,40,200,PZ,Chrysospherella,Chrysophycea,no,0
13,3,29.1465,40,250,PZ,Chrysospherella,Chrysophycea,no,3
22,3,30.125,40,300,PZ,Chrysospherella,Chrysophycea,no,0
20,3,31.456,40,350,PZ,Chrysospherella,Chrysophycea,no,0
9,3,31.465,40,400,PZ,Chrysospherella,Chrysophycea,no,1.5
30,3,32.458,40,450,PZ,Chrysospherella,Chrysophycea,no,3
2,3,21.616,20,0,PZN,Chrysospherella,Chrysophycea,no,6
24,3,21.978,40,50,PZN,Chrysospherella,Chrysophycea,no,3
5,3,25.364,40,100,PZN,Chrysospherella,Chrysophycea,no,0
16,3,26.657,40,150,PZN,Chrysospherella,Chrysophycea,no,1.5
10,3,28.1238,40,200,PZN,Chrysospherella,Chrysophycea,no,0
26,3,29.345,20,250,PZN,Chrysospherella,Chrysophycea,no,0
4,3,30.126,40,300,PZN,Chrysospherella,Chrysophycea,no,3
7,3,31.003,40,350,PZN,Chrysospherella,Chrysophycea,no,0
23,3,31.645,40,400,PZN,Chrysospherella,Chrysophycea,no,3
18,3,32.003,20,450,PZN,Chrysospherella,Chrysophycea,no,0
25,3,21.236,40,0,P,Chrysophyte,Chrysophycea,no,10.5
6,3,20.57,40,50,P,Chrysophyte,Chrysophycea,no,0
15,3,24.855,40,100,P,Chrysophyte,Chrysophycea,no,0
3,3,26.605,10,150,P,Chrysophyte,Chrysophycea,no,0
29,3,27.63,40,200,P,Chrysophyte,Chrysophycea,no,0
17,3,29.023,40,250,P,Chrysophyte,Chrysophycea,no,3
27,3,30.102,40,300,P,Chrysophyte,Chrysophycea,no,0
14,3,31.146,40,350,P,Chrysophyte,Chrysophycea,no,0
1,3,31.456,40,400,P,Chrysophyte,Chrysophycea,no,4.5
8,3,32.456,40,450,P,Chrysophyte,Chrysophycea,no,0
11,3,20.475,40,0,PZ,Chrysophyte,Chrysophycea,no,27
21,3,21.249,20,50,PZ,Chrysophyte,Chrysophycea,no,0
28,3,25.046,40,100,PZ,Chrysophyte,Chrysophycea,no,0
19,3,26.451,40,150,PZ,Chrysophyte,Chrysophycea,no,4.5
12,3,28.001,40,200,PZ,Chrysophyte,Chrysophycea,no,0
13,3,29.1465,40,250,PZ,Chrysophyte,Chrysophycea,no,0
22,3,30.125,40,300,PZ,Chrysophyte,Chrysophycea,no,0
20,3,31.456,40,350,PZ,Chrysophyte,Chrysophycea,no,0
9,3,31.465,40,400,PZ,Chrysophyte,Chrysophycea,no,0
30,3,32.458,40,450,PZ,Chrysophyte,Chrysophycea,no,0
2,3,21.616,20,0,PZN,Chrysophyte,Chrysophycea,no,18
24,3,21.978,40,50,PZN,Chrysophyte,Chrysophycea,no,0
5,3,25.364,40,100,PZN,Chrysophyte,Chrysophycea,no,6
16,3,26.657,40,150,PZN,Chrysophyte,Chrysophycea,no,1.5
10,3,28.1238,40,200,PZN,Chrysophyte,Chrysophycea,no,1.5
26,3,29.345,20,250,PZN,Chrysophyte,Chrysophycea,no,0
4,3,30.126,40,300,PZN,Chrysophyte,Chrysophycea,no,0
7,3,31.003,40,350,PZN,Chrysophyte,Chrysophycea,no,1.5
23,3,31.645,40,400,PZN,Chrysophyte,Chrysophycea,no,4.5
18,3,32.003,20,450,PZN,Chrysophyte,Chrysophycea,no,0
25,3,21.236,40,0,P,Anabaena,Cyanobacteria,yes,0
6,3,20.57,40,50,P,Anabaena,Cyanobacteria,yes,0
15,3,24.855,40,100,P,Anabaena,Cyanobacteria,yes,0
3,3,26.605,10,150,P,Anabaena,Cyanobacteria,yes,0
29,3,27.63,40,200,P,Anabaena,Cyanobacteria,yes,0
17,3,29.023,40,250,P,Anabaena,Cyanobacteria,yes,0
27,3,30.102,40,300,P,Anabaena,Cyanobacteria,yes,0
14,3,31.146,40,350,P,Anabaena,Cyanobacteria,yes,0
1,3,31.456,40,400,P,Anabaena,Cyanobacteria,yes,0
8,3,32.456,40,450,P,Anabaena,Cyanobacteria,yes,0
11,3,20.475,40,0,PZ,Anabaena,Cyanobacteria,yes,0
21,3,21.249,20,50,PZ,Anabaena,Cyanobacteria,yes,0
28,3,25.046,40,100,PZ,Anabaena,Cyanobacteria,yes,0
19,3,26.451,40,150,PZ,Anabaena,Cyanobacteria,yes,0
12,3,28.001,40,200,PZ,Anabaena,Cyanobacteria,yes,0
13,3,29.1465,40,250,PZ,Anabaena,Cyanobacteria,yes,0
22,3,30.125,40,300,PZ,Anabaena,Cyanobacteria,yes,0
